Rurfu,100,TOP,True,1466,Maokai,1,1,8,124,0,7610,8009,7054,869,86,11374,4911,10889,0,0,1,1873,1,5683,43,304,12,8,1,2,False,False,False,False,0,0,0,0,5.699999999999999,5.7,,,,409.9,422.7,,,,214.20000000000002,309.9,,,
I MUTE YOU,100,JUNGLE,True,1466,Graves,3,1,4,61,141,10222,8859,592,7859,408,12421,5968,7237,83,21,1,4114,0,29979,8,602,26,7,7,5,False,False,False,False,0,0,0,0,1.6,2.3,,,,398.5,496.9,,,,296.4,389.79999999999995,,,
Kataris,100,MIDDLE,True,1466,Vladimir,6,1,6,174,4,10587,13609,12053,1003,553,13530,13870,5207,0,4,1,4069,0,7735,2,41,15,8,4,0,False,False,False,False,1,0,0,0,7.4,7.4,,,,465.9,439.70000000000005,,,,333.8,419,,,
Mkrty,100,BOTTOM,True,1466,Jinx,8,0,5,161,8,11292,13444,980,11969,493,6281,1276,2397,0,8,6,10377,1,24423,11,74,30,9,4,3,False,False,True,False,3,0,0,0,7.5,6.699999999999999,,,,324.79999999999995,356.8,,,,343.3,409.6,,,
Yumo,100,MIDDLE,True,1466,Leona,0,1,13,23,0,6507,3802,2939,802,60,7237,569,7999,0,0,0,959,0,1599,28,76,44,25,1,7,False,False,False,False,0,0,0,0,1.1,0.7,,,,241.10000000000002,264.8,,,,151.7,275.3,,,
I live with 1 HP,200,TOP,False,1466,Darius,1,2,1,160,4,7845,5145,63,5081,0,13425,1041,8263,0,0,1,2031,0,10862,11,70,13,8,1,1,True,False,False,False,0,0,0,0,7.2,8.4,,,,458.5,477.6,,,,295.6,371.7,,,
The Chosen Gamer,200,JUNGLE,False,1466,Ivern,0,5,3,14,96,6004,2507,1638,869,0,10273,4257,8533,76,4,0,0,0,335,13,82,27,12,5,3,False,False,False,False,0,0,0,0,0.2,1,,,,232.5,337.6,,,,195.39999999999998,267.2,,,
Venòmz,200,MIDDLE,False,1466,Kassadin,2,2,1,169,0,7976,11343,10279,1063,0,13922,4259,9254,0,0,0,0,0,0,17,135,12,8,1,3,False,False,False,False,1,0,0,0,7,7.7,,,,483.1,447.20000000000005,,,,235,303,,,
Elsa from Frozen,200,BOTTOM,False,1466,Vayne,1,4,2,165,0,7796,3852,204,2870,778,8709,1261,3558,0,0,0,0,0,442,4,9,6,4,0,1,False,False,False,False,0,0,0,0,6.6,7.9,,,,293.5,317,,,,233.89999999999998,298.29999999999995,,,
VillaEnders,200,BOTTOM,False,1466,Blitzcrank,0,5,3,33,0,4858,5017,3089,958,970,13576,826,12876,0,0,0,0,0,98,17,82,28,14,1,5,False,False,False,False,0,0,0,0,1.2999999999999998,1.8,,,,220.5,284,,,,144.8,211.5,,,
