source35,100,TOP,False,2306,875,4,10,1,146,8,11263,20755,300,14646,5808,33157,2403,34498,4,0,0,1809,0,4507,36,204,33,16,4,6,False,False,False,True,0,0,0,0,3.5,4,3.9000000000000004,,,371.8,394.40000000000003,299.1,,,209.9,326.1,239.2,,
Xanielson,100,JUNGLE,False,2306,Trundle,0,6,7,29,148,10482,7189,2156,4212,820,34710,15715,20900,120,4,1,1510,0,14507,22,342,46,18,6,11,False,False,True,False,0,0,0,0,0.1,1.1,0.6,,,266.6,312.20000000000005,339.3,,,211.7,324.8,256,,
Nøtëz,100,MIDDLE,False,2306,Leblanc,3,9,4,162,8,10636,17915,15016,1330,1568,24392,1570,10256,4,0,0,200,0,1402,25,40,34,14,5,13,False,False,False,False,0,0,0,0,6.5,3.7,3,,,441.2,351.3,342.70000000000005,,,226.7,307,288.3,,
MG Dilly,100,BOTTOM,False,2306,Jinx,7,6,4,329,27,17551,36424,2108,33056,1260,21927,2352,14335,18,0,1,2085,0,6415,29,146,24,13,3,2,False,False,False,False,1,0,0,0,6.9,8.4,11.7,,,294.9,375.5,664.5999999999999,,,269.79999999999995,398.2,596,,
Kalliroe,100,BOTTOM,False,2306,Leona,2,6,6,36,0,7812,6435,3899,1562,973,21905,2697,26815,0,0,0,0,0,454,41,72,75,29,14,8,False,False,False,False,1,0,0,0,1.1,1.2000000000000002,1,,,270.9,262.9,227.4,,,155.4,265.1,172.4,,
devil hosting,200,TOP,True,2306,Kled,11,5,14,164,4,15417,29516,584,28018,913,39368,7581,35623,0,0,2,10288,1,24173,17,167,27,9,10,1,True,False,False,False,1,0,0,0,5.300000000000001,3,4.6,,,427,478.40000000000003,315.79999999999995,,,276.1,540.8,309.6,,
SecretlyGayPengu,200,JUNGLE,True,2306,Zac,5,1,22,21,190,14548,13410,11663,484,1262,36658,41256,37693,139,4,3,1246,0,21015,38,720,26,2,9,2,False,False,False,False,0,0,0,0,0,0.8,0.30000000000000004,,,314,510.5,499.8,,,268.2,360.1,435.1,,
Garźa,200,MIDDLE,True,2306,Veigar,11,2,10,218,4,14993,16015,14593,924,497,18821,5721,9906,1,0,2,4156,1,16825,34,157,25,10,1,1,False,False,False,False,2,1,0,0,7.3999999999999995,5.9,4.7,,,436.9,512.5,441.9,,,244.10000000000002,356.5,405.6,,
Alumyn,200,BOTTOM,True,2306,Ezreal,9,3,18,192,30,15495,30309,8481,20142,1686,15221,3934,7729,10,4,1,3911,0,27590,0,34,38,17,5,5,False,False,False,False,2,0,0,0,7,4,5,,,299.9,432,440,,,245.7,334,475.7,,
Sammy2Slap,200,BOTTOM,True,2306,Nautilus,1,5,22,36,0,10142,10531,5981,2173,2377,22737,8354,40401,0,0,1,1771,0,9416,63,277,81,31,11,3,False,False,False,False,0,0,0,0,1.1,0.7,0.7,,,235.1,307.5,360.8,,,149.5,259.3,251,,
