N1zero,100,TOP,False,1961,Maokai,3,4,9,127,9,8852,14842,11904,2937,0,30745,11076,31217,9,0,1,850,0,3341,73,470,23,12,5,4,False,False,False,False,0,0,0,0,5.6,3.7,3.0999999999999996,,,440.20000000000005,409,435.7,,,215.2,303.8,245.2,,
LastOfADyingBrEd,100,JUNGLE,False,1961,Kayn,3,9,7,16,120,10033,14379,309,13262,808,32189,14295,22623,92,0,0,1371,0,16382,19,269,18,5,4,4,False,False,False,False,1,0,0,0,0,0.7,0.8,,,263.3,323.1,456.59999999999997,,,231.2,264,383.5,,
xDanceGavinDance,100,MIDDLE,False,1961,Ryze,6,5,11,163,10,11823,18189,17361,828,0,25988,8679,14255,8,0,2,2978,0,10895,17,82,19,12,1,2,False,False,False,False,0,0,0,0,6.2,4.5,4.3,,,414.7,414,477.2,,,225.9,352.1,427.20000000000005,,
Muddey,100,BOTTOM,False,1961,MissFortune,9,5,6,225,14,14617,23472,1507,21799,166,18364,2959,11773,10,4,1,4271,0,11606,8,177,28,11,8,6,False,False,False,False,1,1,1,0,7.5,5.800000000000001,7.9,,,307.9,345.5,526.3,,,253.7,408.9,625.3,,
Mxn Potato,100,BOTTOM,False,1961,Nami,0,7,19,10,1,7197,6636,5750,886,0,14883,9132,10017,1,0,0,972,0,1318,33,157,69,40,7,7,False,False,False,False,0,0,0,0,0.1,0.3,0.6,,,250.60000000000002,298.4,501.5,,,130.9,241.70000000000002,234.60000000000002,,
Noxian Exile,200,TOP,True,1961,Mordekaiser,3,3,6,175,21,11630,20815,17928,2626,260,26475,9409,23640,5,9,2,3142,1,12385,16,214,32,9,8,4,False,False,False,False,0,0,0,0,6.8,6.300000000000001,3.1,,,429.8,550.4000000000001,359.6,,,241.1,409.4,327.4,,
whathead,200,JUNGLE,True,1961,Vi,4,6,4,40,89,9875,7752,88,7090,574,27609,6944,24737,57,1,2,2220,0,30494,16,139,28,4,8,2,False,False,True,False,0,0,0,0,0.2,0.6,1.7,,,273.9,203.2,446.3,,,251.7,248.10000000000002,343,,
Candle King,200,MIDDLE,True,1961,Qiyana,5,6,12,139,1,11107,17883,934,16353,596,21339,3391,11353,0,1,0,1321,0,3081,30,156,39,28,4,12,False,False,False,False,1,0,0,0,6.2,4.6,1.7000000000000002,,,511.3,319.7,379.8,,,331.20000000000005,282.5,269.8,,
Bowling Pin,200,BOTTOM,True,1961,Draven,16,3,7,168,52,18145,42105,2155,38942,1008,20189,2774,22735,24,8,3,8244,0,33527,11,93,23,11,4,2,True,False,False,True,3,2,1,1,7.4,5.199999999999999,2.9,,,311.3,433.6,576.1,,,308.2,674.5999999999999,580.4,,
Poptartism,200,BOTTOM,True,1961,Yuumi,2,3,22,6,0,9610,8943,6119,552,2271,6405,19111,4000,0,0,0,0,0,618,21,39,43,27,2,8,False,False,False,True,0,0,0,0,0,0.4,0,,,308.3,385.7,447.6,,,152.3,374,301.1,,
