Fresh53,100,TOP,False,1572,Shen,2,7,5,101,6,6964,9222,3406,5208,606,21728,1696,22405,3,0,0,1464,0,3172,27,204,21,9,4,1,False,False,False,False,0,0,0,0,3.6,4.6,,,,367.8,409.3,,,,169.89999999999998,232.4,,,
Overlord Cuda,100,JUNGLE,False,1572,Nunu,5,7,10,46,105,10169,12633,9004,2103,1525,38058,21609,39936,84,0,0,822,0,7155,40,404,27,10,4,6,False,False,False,False,1,0,0,0,0.1,3.3,,,,292,576.5999999999999,,,,272.8,412.4,,,
Zoe Exotic,100,MIDDLE,False,1572,Vladimir,7,3,6,184,0,11873,16776,15460,896,420,19598,14713,9955,0,0,1,3033,0,10589,4,67,10,5,1,3,False,False,False,False,1,0,0,0,6.9,8,,,,464,541.4,,,,284.7,360.7,,,
Atílla,100,BOTTOM,False,1572,Ashe,3,6,6,138,4,8504,11391,978,10412,0,13621,1885,9549,4,0,1,847,0,5778,39,543,25,12,3,5,False,False,False,False,0,0,0,0,6.8,4.5,,,,274.20000000000005,277.1,,,,238.5,326.3,,,
KillaTron100,100,BOTTOM,False,1572,Taric,0,6,9,30,0,5918,6171,3608,2032,530,18954,9966,19155,0,0,0,0,0,895,24,44,33,23,3,6,False,False,False,False,0,0,0,0,1.1,1.8,,,,222.9,334.4,,,,155.4,213.5,,,
GE Amazarashi ,200,TOP,True,1572,Ornn,2,4,14,136,4,8910,18201,10168,7920,113,21602,2578,24056,4,0,2,3904,0,6359,51,549,13,8,1,0,False,False,False,False,0,0,0,0,5.300000000000001,5.9,,,,454.1,470.2,,,,278.7,357.9,,,
THC Rich ,200,JUNGLE,True,1572,Shyvana,5,4,10,44,120,10311,14350,10822,2714,813,22333,8956,15528,80,8,3,3198,1,38025,7,90,25,3,6,3,True,False,False,False,0,0,0,0,0.6,2.1,,,,347.9,492.70000000000005,,,,314.6,430.7,,,
THC Venom,200,MIDDLE,True,1572,Yasuo,12,3,5,165,17,12455,24315,3419,19959,936,14873,4742,15435,4,9,2,4225,0,9550,27,129,19,8,5,0,False,False,False,True,2,2,0,0,7.6,7.1,,,,466.3,521.6,,,,324.3,569,,,
Momma Skwiwi,200,BOTTOM,True,1572,Zyra,8,2,8,140,8,10390,20513,19448,1047,18,8134,2772,3406,0,0,0,1517,0,4364,69,378,30,16,4,9,False,False,False,False,1,0,0,0,6.8,6.1,,,,311.6,457.6,,,,323.1,393.8,,,
THC Daddy Spark,200,BOTTOM,True,1572,Maokai,2,4,13,43,4,7637,11252,9384,1114,753,18253,4764,20392,0,4,1,2267,0,2776,60,297,50,20,8,8,False,False,True,False,0,0,0,0,1.2,2.5,,,,282.29999999999995,377.2,,,,172.6,360.79999999999995,,,
