GE Amazarashi ,100,TOP,True,1675,Ornn,4,2,7,166,4,10474,18536,10773,7542,220,18602,4467,31072,4,0,2,7895,0,17404,33,492,35,11,5,2,False,False,True,False,0,0,0,0,3.4000000000000004,7.5,,,,409.79999999999995,563.9,,,,213.39999999999998,410.1,,,
THC Rich ,100,JUNGLE,True,1675,Amumu,11,2,7,23,155,12178,12990,9833,1518,1638,23948,9006,23536,93,15,1,1136,0,36644,40,396,36,5,8,5,False,False,False,False,3,0,0,0,0,0.6,,,,335.5,444.1,,,,287.5,458,,,
THC Venom,100,MIDDLE,True,1675,Gangplank,6,1,11,196,13,13073,20802,4631,13024,3146,15902,5121,8890,4,5,3,5088,0,13330,14,287,12,7,1,0,False,False,False,False,1,0,0,0,8.7,8.2,,,,457.1,477.79999999999995,,,,318.79999999999995,472.2,,,
Momma Skwiwi,100,BOTTOM,True,1675,Orianna,0,1,16,155,4,9062,8126,7612,376,136,10552,3447,7846,0,0,0,1961,0,3846,16,212,30,12,5,4,False,False,False,False,0,0,0,0,6.3,6.1,,,,305.5,401.8,,,,243.39999999999998,338.2,,,
THC Daddy Spark,100,MIDDLE,True,1675,875,5,3,6,56,9,8606,10091,557,7716,1817,18410,2632,17480,0,1,1,1382,1,10306,13,71,66,22,14,5,False,False,False,False,1,0,0,0,1.3,2.2,,,,267.20000000000005,330,,,,152.7,291.6,,,
Hawk21js,200,TOP,False,1675,Kled,2,5,1,163,7,8642,9959,0,9629,330,28189,1936,20488,3,0,0,1254,0,2581,6,89,20,13,2,5,False,False,False,False,1,0,0,0,6.1,6.699999999999999,,,,419.79999999999995,428.8,,,,237,299.9,,,
Overlord Cuda,200,JUNGLE,False,1675,JarvanIV,4,8,4,19,102,8532,7445,2168,4660,616,24478,6577,21905,95,0,0,0,0,3264,15,391,16,4,3,3,True,False,False,False,0,0,0,0,0.2,0.8999999999999999,,,,293.79999999999995,305.5,,,,280.5,311.5,,,
Zoe Exotic,200,MIDDLE,False,1675,Ziggs,2,2,1,189,5,9266,16722,16345,377,0,9893,369,5360,5,0,0,0,0,424,14,240,11,6,0,2,False,False,False,False,0,0,0,0,7.199999999999999,6.8,,,,435.7,409.1,,,,246.7,272.5,,,
Atílla,200,BOTTOM,False,1675,Sivir,0,5,5,197,0,8661,13644,793,12851,0,12046,2508,5227,0,0,1,1752,0,3762,0,0,18,14,2,7,False,False,False,False,0,0,0,0,6.6,7.1,,,,301.20000000000005,395.20000000000005,,,,239.39999999999998,316.20000000000005,,,
KillaTron100,200,BOTTOM,False,1675,Thresh,1,6,5,32,0,6137,5573,4973,599,0,13879,1081,14032,0,0,0,823,0,1014,39,98,55,29,6,3,False,False,False,False,0,0,0,0,1.4,1.6,,,,240.6,232.60000000000002,,,,147.6,227.89999999999998,,,
