RANKED_SOLO_5x5,Dempsy,xwQnRRcQpMkGw4Y_rZBGFFnu8zr6Pdx9ilqqlPUULJ2Spyk,GOLD,III,15,96,93,189
RANKED_SOLO_5x5,phortwenty,r251v-vhFE-SidqNy8YNAbvxXpeb0iR7OymgZ4CO3haTAfc,SILVER,II,2,66,60,126
RANKED_SOLO_5x5,BasicallyCancer,TU02Dwa9WaNWz5RdJkAjvQk4PhbU-k9z5PVbNOeQV0eV_7Q,GOLD,IV,35,121,126,247
RANKED_SOLO_5x5,TES Major,RpgDCPWyMYTlBJb1LiLfJXO29s8U_ezpiT_ld3HcWw3S8yA,SILVER,II,42,174,179,353
RANKED_SOLO_5x5,Aoife of Shadows,Ekx-tpT_mxug7Hxe6X8E46KK7PUJoHkQeA4uMk4VSQsySXc,SILVER,II,0,128,136,264
RANKED_SOLO_5x5,Blkdynamite,x19lCh9pqYzPzqhGaH9hE1nhqHIMI4TI7BiDNNG5EaiomOY,SILVER,II,17,282,294,576
RANKED_SOLO_5x5,Khyroe,2sJzVmnOCV5cpPEDw-mhS7_Yn9PcGQHd427DBwlCo0tpFZk,BRONZE,III,60,23,33,56
RANKED_SOLO_5x5,The Great 2 Simp,gkmvQ7h8N65_B7ZoHmJFPZ2Jlcc4Kl7LQrpBioUPvUTkcOw,SILVER,I,3,86,80,166
RANKED_SOLO_5x5,GE Amazarashi,51YC9bP2lrDdMxX3-zyJWys-oeZ7fAKN0H3EmJc7YU-vF2M,SILVER,I,20,224,222,446
RANKED_SOLO_5x5,THC Rich,MG7OyT4MatJ1ZjMLNMBaeLxgBWDo82s1RGsXVLlDOm2RTfc,GOLD,IV,6,218,225,443
RANKED_SOLO_5x5,THC Venom,lZCmgXNmHlTlV0SjDRY00x4T-TOrI2xEmQzsI_bDYj1d5FE,GOLD,IV,100,241,217,458
RANKED_SOLO_5x5,THC Daddy Spark,Z3ZQB6zS3e_WQEQ6_wMx8KfMX24Zxx2ULSZE3-1Z7uDaRxE,SILVER,III,58,271,288,559
RANKED_SOLO_5x5,Łisk,B9sd31Ote7iWDPWWL3SP5tVXNSzpneWKm2Z93H7WL3o97oY,GOLD,III,0,77,80,157
RANKED_SOLO_5x5,Yodigi7,Jlj71Uu83JbuOryPfrBgBjoouLWEW9dDw44GclxN8cBw6a0,GOLD,IV,83,74,80,154
RANKED_SOLO_5x5,Endowed,U0hjVmf2y4ie7EDDcK_XIbR4KspaE5tX8mIHsr9voUDBhgc,GOLD,III,0,111,102,213
RANKED_SOLO_5x5,Buzz  Łightyear,XpCIR7E_a46T3HNASUa8nLEA8Mqm7unsSc_cZLGF10pU208,SILVER,I,0,81,90,171
RANKED_SOLO_5x5,Wöödÿ,j5m4t8OiJU6MbJb0MfcM2bLAm-dPF9TI7iginNDMd-GR7P8,GOLD,IV,34,147,138,285
RANKED_SOLO_5x5,CharlesUU,m3PKJw7oqP8N8APyU84cyQVTXQb3_Lu8yozfLYRBWo-nz8k,SILVER,II,25,59,51,110
RANKED_SOLO_5x5,Feathers and Fur,qIncxs3ueco8fNmM6WHT94iYjIdNl8gC6mPT_F5t_HVxlec,GOLD,IV,100,66,57,123
RANKED_SOLO_5x5,DokiFTW,6__1HX3-skQzls8UKVUKRiMgQsx8aCEQOvZ-XR381zr8fW0,GOLD,IV,65,115,128,243
RANKED_SOLO_5x5,DolphinJudas,ea5ViG7hQIC1kds45NCH0dRWQEMr8YZo2UFrQyqgpGHDNJs,GOLD,III,33,79,83,162
RANKED_SOLO_5x5,Duero,jNe0Dg125nircRuzzpHBWYYgCdANm-XFQpgl655U8rXrbs8,SILVER,I,77,64,60,124
RANKED_SOLO_5x5,Wynter07,EfKwZNPDhC4oba0EspdDegEJJZLQon0dipehiwZOI7_uj5g,SILVER,III,17,126,139,265
RANKED_SOLO_5x5,Casino,BSl2bzQo3OZ6ZwEearRzebShEwefnhNZjKHoQU3B_wmcPZ4,GOLD,IV,0,79,95,174
RANKED_SOLO_5x5,kat is my bb,UDLx8uSZzdbGC5MH5VyUBD6RjkDZ3ZecLeN_F8sLQMZACOI,SILVER,I,0,160,165,325
RANKED_SOLO_5x5,GavDougiefresh,K_EKqw43VmlhedSEse7xkgKgvSPe-2aS8iemq8vhJiL8gRs,SILVER,II,0,182,196,378
RANKED_SOLO_5x5,notsosavagec,2AImSgLmYw3pTtOqcbLLisaZ02O2P2pnmd7wsyUdMK2rAlRG,GOLD,III,67,134,121,255
RANKED_SOLO_5x5,ThèTaxCollector,qhvm11_suK8GvAvSA3AGecdMVWAhdvLGNREGIfctPqHkdDs,GOLD,IV,21,244,240,484
